CPH,ProducerID,TradingName,Date
38/334/0029/,30202,T/A: Longwood Farm,2017-07-20
55/430/0040/,21039,R C JACKSON,2017-07-21
55/006/0347/,30965,T/A: Penlan Argoed Ltd,2017-07-21
08/188/0027/,3646,J G VEVERS,2017-07-21
08/115/0016/,3284,M/S J WHITEFORD & SONS,2017-07-21
08/337/0017/,3871,MR AND MRS E J AND J A BURROW,2017-07-21
08/329/0070/,3824,W & M R CHAPPELHOW,2017-07-21
08/373/0005/,4022,A & C CARTER,2017-07-21
08/097/0002/,3236,M/S G & E BELL & SON,2017-07-21
08/373/0011/,4024,R J & K R WILKINSON,2017-07-21
09/266/0007/,5006,N G & J SREAD & SONS,2017-07-21
09/303/0016/,5078,Mallaber Partners,2017-07-21
37/095/0029/,14929,N & J MAYBURY,2017-07-21
21/002/0025/,9599,DP & SJ BERRY,2017-07-21
34/792/0080/,12290,W G OGBORNE & SONS,2017-07-21
37/038/0021/,14647,BILLINGTON DAIRY FARM LIMITED,2017-07-22
35/269/0148/,13174,J W Fawcett & Son,2017-07-24
35/270/0085/,13195,R L Edwards & Partner,2017-07-24
08/650/0003/,4305,H & H F MORPHET,2017-07-24
08/639/0048/,4268,COWARD BROTHERS,2017-07-24
08/629/0030/,4225,J HORNBY & SON,2017-07-24
10/153/0002/,5777,M G & J Heal,2017-07-24
10/320/0056/,6570,MESSRS D A SMOLDON,2017-07-24
52/216/8001/,30912,T/A: Royal Welsh Showground,2017-07-24
10/071/0134/,30909,T/A: Devon Agricultural Contracting,2017-07-24
56/245/0009/,22259,T/A: R H & S MOTTERSHEAD,2017-07-24
10/050/0055/,29274,C T C Ley Ltd,2017-07-25
08/640/0157/,30906,T/A: Benn & McGuckin,2017-07-25
36/249/0023/,30911,T/A: R J R Sutton & Son,2017-07-25
10/152/0067/,5234,M W BROWN,2017-07-25
10/064/0028/,5378,B G NICHOLLS,2017-07-25
08/635/0029/,4251,R W LONGMIRE,2017-07-25
21/651/0036/,10668,R J LAMBERT,2017-07-25
37/061/0009/,14735,T D PRINCE,2017-07-25
48/871/0003/,18404,FRANKLAND FARMS,2017-07-25
48/828/0024/,18291,MR S R SHUTTLEWORTH,2017-07-25
48/801/0012/,18217,MR D C HALL,2017-07-25
48/849/0021/,18364,M/S E & N J JOHNSON,2017-07-25
48/501/0084/,17835,MR J J HERBERT & SON,2017-07-26
48/141/0001/,17342,D & B HARDING,2017-07-26
48/897/0001/,17749,A P HODGSON FARM LTD,2017-07-26
55/013/0101/,19761,THOMAS PLAS LTD,2017-07-26
52/122/0336/,19028,J Meddins & Co,2017-07-26
43/112/0139/,16119,A W & J BRANDRETH & SON,2017-07-26
21/405/0001/,10466,J BARGH & SON,2017-07-26
33/176/0019/,11845,W V MALINS & SON,2017-07-26
33/310/0004/,11892,N H WALKER,2017-07-26
25/513/0159/,11222,Jon Appleby and Joy Appleby,2017-07-26
28/200/0008/,11302,COSTON HALL FARMS LTD,2017-07-26
21/121/0028/,9884,E ROPER & SONS,2017-07-26
21/216/0001/,10238,W M & B T CRITCHLEY,2017-07-26
21/403/0030/,10443,J T & U M GARTH,2017-07-26
35/154/0162/,12749,R D Lea,2017-07-26
09/052/0012/,4582,P A HAMMERSLEY,2017-07-26
14/001/0034/,8190,Mrs J Nichols & Son,2017-07-26
14/354/0023/,8590,MR T & MRS V M BENNETT,2017-07-26
21/402/0032/,30874,T/A: Coppice Farm LLP,2017-07-26
21/681/0068/,30643,T/A: Laneside Farm Partnership,2017-07-26
10/281/0059/,30773,T/A:  KG & SRJ Wotton,2017-07-26
10/424/0129/,30370,T/A: Wastenage Farms Ltd,2017-07-26
33/150/0021/,29134,NORTH ASTON DAIRY,2017-07-26
56/029/0004/,21736,T/A: J & B RICHARDS,2017-07-26
11/163/0006/,28910,C TWEDDELL,2017-07-27
56/206/0096/,22073,H W OULTRAM & CO,2017-07-27
37/063/0195/,29470,WHEELDON PARTNERS,2017-07-27
38/067/0109/,29531,SUFFOLK FARMHOUSE CHEESES,2017-07-27
38/334/0029/,30202,T/A: Longwood Farm,2017-07-27
07/034/0008/,30569,T/A: JB Statton & Son,2017-07-27
10/181/0368/,30937,T/A: D. Thorner,2017-07-27
11/232/0004/,7782,G W R HOLE & SONS,2017-07-27
10/474/0022/,7071,"M/S R G, L A & S R WEARING",2017-07-27
07/175/0054/,2349,F H BENNEY & SONS,2017-07-27
07/182/0010/,2384,W E HOSKEN,2017-07-27
06/252/0007/,1008,J E & E HELER,2017-07-27
35/174/0137/,12930,B M Harris & Partners,2017-07-27
44/690/0044/,16325,J & S Y KENYON & SONS,2017-07-27
37/234/0050/,15432,MR G J TIDESWELL,2017-07-27
37/079/0164/,14902,G W MYATT & PARTNERS,2017-07-27
37/024/0027/,14522,T R P T & N F BESWICK,2017-07-27
49/529/0302/,18699,T A & S CLOUGH & SON,2017-07-27
48/231/0053/,17403,R E SNOWDON & SON,2017-07-27
36/406/0014/,14215,C L G Wadman & J Wadman & Sons,2017-07-28
37/041/0025/,14660,E P & B TURNOCK,2017-07-28
37/227/0061/,15371,K & M E HALL & SON,2017-07-28
37/242/0042/,15460,A G & S M WARD & SON,2017-07-28
35/124/0034/,12592,W J F Lees & Partners,2017-07-28
06/296/0014/,1215,THOMASSON FARMS LTD,2017-07-28
06/265/0018/,1068,JOSEPH HELER LTD,2017-07-28
07/110/0082/,2051,C R CARDELL,2017-07-28
08/012/0023/,2712,D & M A WILSON,2017-07-28
08/190/0027/,3663,M/S A & B FOX,2017-07-28
13/304/0100/,8158,BOYDELLS DAIRY FARM,2017-07-28
09/030/0006/,4494,J E & B M HUDSON,2017-07-28
07/094/048 /,30883,T/A Hooper Farms,2017-07-28
38/451/0067/,29977,OAK TREE COTTAGE,2017-07-28
52/160/0298/,29809,M. R. M. D & H Edwards,2017-07-31
35/038/0349/,30455,Christine Page,2017-07-31
17/173/0018/,9090,Y S & M A Conod,2017-07-31
08/152/0052/,3467,M/S T N GRAVES,2017-07-31
08/152/0268/,3504,D & E GRAVES,2017-07-31
08/173/0021/,3571,SMALLTHWAITE FARMS LTD,2017-07-31
06/204/0084/,811,J & S OAKES,2017-07-31
35/065/0017/,12419,T/A  D A AND J L BENNION,2017-07-31
55/013/0101/,19761,THOMAS PLAS LTD,2017-07-31
53/047/0136/,19262,W G & R D JONES,2017-08-01
53/010/0038/,19217,A R & E R JONES,2017-08-01
41/056/0236/,15755,P G T HOOK & SON,2017-08-01
37/079/0082/,14895,P G BESWICK & SONS,2017-08-01
17/147/0064/,9066,Beaconhill Farm,2017-08-01
15/012/0163/,8618,BLACKBURN & HAYNES,2017-08-01
15/130/0049/,8702,A H BROWN (HAYLING ISLAND) LTD,2017-08-01
10/071/0029/,5409,I. R. T. S. Verney,2017-08-01
10/153/0036/,5779,P W & L M MARTIN,2017-08-01
55/082/0117/,30902,T/A: PH & CA Picton,2017-08-01
10/071/0134/,30909,T/A: Devon Agricultural Contracting,2017-08-01
53/167/0045/,29406,HUW EURIG JONES,2017-08-01
55/441/0007/,21123,W L RAYMOND & LAWRENCE,2017-08-01
55/455/0018/,21203,J W C GEORGE & SONS,2017-08-01
55/214/0010/,20632,"M/S I W, M J, E H & E L Jones",2017-08-02
06/322/0011/,29713,L P Ollier & Son,2017-08-02
10/094/0063/,30835,T/A: MW & JMR & JM Dobin,2017-08-02
10/092/0183/,30367,T/A: Wastenage Farms Ltd,2017-08-02
10/115/0038/,5603,D R & L J LEE,2017-08-02
09/087/0003/,4689,Robert Dilks and Judith Dilks,2017-08-02
07/171/0042/,2343,M D Curtis & Son,2017-08-02
06/274/0013/,1086,W R GRICE,2017-08-02
07/198/0029/,2511,C F HALL,2017-08-02
35/069/0006/,12424,P Ll Francis & Son,2017-08-02
35/011/0073/,12323,Eyron farms,2017-08-02
35/011/0100/,12325,Glyn Breeze & Partners,2017-08-02
35/011/0033/,12317,Thomas & Wilson,2017-08-02
35/150/0040/,12706,MRS M K MANFORD & PARTNERS,2017-08-02
36/264/0015/,13899,M/S P E J & L A COTTEY,2017-08-03
36/242/0129/,13854,J & S M Rowland & Sons Ltd,2017-08-03
37/038/0020/,14648,MESSRS D HEATH & SON,2017-08-03
44/690/0044/,16325,J & S Y KENYON & SONS,2017-08-03
37/203/0042/,15270,D G & J A BALL,2017-08-03
09/294/0006/,5049,W Deaville,2017-08-03
09/311/0011/,5095,W B & D E GYTE,2017-08-03
14/079/0094/,8272,MR A W & MRS J KING,2017-08-03
11/060/0007/,7220,F H & P J Bailey,2017-08-03
10/105/0122/,30949,Heard Cattle Company,2017-08-03
21/672/0026/,29788,Emma's Dairy,2017-08-03
10/209/0031/,29488,"T/A: LF, AJ and JL Bartlett",2017-08-03
56/255/0001/,22306,S R BEECH & SONS,2017-08-03
13/304/0100/,8158,BOYDELLS DAIRY FARM,2017-08-04
10/030/0018/,5293,John G George,2017-08-04
10/141/0033/,5712,M S ASHTON & SONS,2017-08-04
10/155/0002/,5782,W G LARKWORTHY & SON,2017-08-04
10/155/0012/,5784,K J & E H BEER & SON,2017-08-04
37/004/0023/,14427,MESSRS R J BROWN & SON,2017-08-04
35/174/0083/,12928,C J Phillips & Co.,2017-08-07
35/253/0441/,13075,R S T & S A Morgan,2017-08-07
06/219/0076/,864,MR KW HARVEY,2017-08-07
10/211/0046/,6158,MESSRS D G & J Y HOOPER,2017-08-08
10/006/0185/,5152,ROADPITT FARMING PARTNERS,2017-08-08
10/258/0116/,6346,M/S M J & H R HALLETT & SON,2017-08-08
35/130/0009/,12604,A Phillips & Son,2017-08-08
28/200/0008/,11302,COSTON HALL FARMS LTD,2017-08-08
36/483/0124/,14408,H & N  M WALL,2017-08-08
37/030/0134/,14567,EDWARD FAIR,2017-08-08
37/079/0082/,14895,P G BESWICK & SONS,2017-08-08
47/726/0013/,17124,N P & D J DARWIN LTD,2017-08-08
47/726/0018/,17126,C SIDDONS & SONS,2017-08-08
36/158/0036/,28979,BROMES FARM LTD,2017-08-08
37/187/0269/,29931,J R Brooks Farming / Moat Farm,2017-08-08
14/261/0245/,30806,Stroud Micro Dairy Limited,2017-08-08
47/722/0008/,30373,T/A: S & C R Battye,2017-08-08
43/254/0115/,30790,Pilkington Farms Limited,2017-08-09
10/274/0034/,29348,P & A Wakeham,2017-08-09
56/102/0031/,22036,HG & EM MAPP,2017-08-09
56/229/0012/,22156,M E Roberts A'i Meibion,2017-08-09
55/214/0010/,20632,"M/S I W, M J, E H & E L Jones",2017-08-09
55/469/0025/,21286,"D G, C M & P Roberts",2017-08-09
35/011/0033/,12317,Thomas & Wilson,2017-08-09
35/169/0008/,12848,D P Manning & Co,2017-08-09
35/169/0027/,12852,Mrs G Potter & Son,2017-08-09
10/311/0226/,6519,ASHWATER FARMS,2017-08-09
10/178/0181/,5920,L J R WONNACOTT & SONS,2017-08-09
06/226/0016/,881,R G & D J FRITH,2017-08-09
06/178/0009/,706,T H PEACOCK & SON,2017-08-09
08/358/0032/,3948,W H AND K M ROBINSON,2017-08-10
11/060/0007/,7220,F H & P J Bailey,2017-08-10
36/088/0029/,13500,C E & B D BAILEY,2017-08-10
21/146/0011/,9972,J & D E MITCHELL,2017-08-10
48/274/0032/,17427,D E & P WILSON,2017-08-10
48/460/0011/,17705,M/S H W WARD & SONS,2017-08-10
48/858/0078/,18331,MR J P MASON,2017-08-10
48/858/0078/,18385,R & J MITTON & SON,2017-08-10
37/041/0025/,14660,E P & B TURNOCK,2017-08-10
21/402/0032/,30874,T/A: Coppice Farm LLP,2017-08-10
12/182/0022/,30728,High Hedley Hope Farm Ltd,2017-08-10
08/012/0023/,2712,D & M A WILSON,2017-08-11
08/036/0066/,2884,MR B SALISBURY,2017-08-11
08/097/0002/,3236,M/S G & E BELL & SON,2017-08-11
06/342/0039/,1326,NEWTON'S DAIRY,2017-08-11
08/086/0010/,3195,T/A: J S Johnston Partnership,2017-08-14
08/138/0069/,3395,T/A: Cairnhead Farm Ltd,2017-08-14
30/748/0127/,11525,MR I D RENWICK,2017-08-14
34/700/0002/,12249,MR & MRS T LETTS & SON,2017-08-14
34/607/0021/,12123,D A & D J BLOYCE & SONS,2017-08-14
34/608/0016/,12125,MR EJ & MRS SJ COURT,2017-08-14
34/623/0111/,12146,M/S K R G E & B K HOCKEY,2017-08-14
35/065/0017/,12419,T/A  D A AND J L BENNION,2017-08-14
55/563/0057/,30945,T/A:,2017-08-14
55/475/8632/,30936,T/A: Pembrokeshire Agricultural Society Ltd,2017-08-14
34/601/0118/,29404,H M & K I Stowell & Son,2017-08-14
10/406/0165/,29739,E R E & J Down,2017-08-14
56/102/0031/,22036,HG & EM MAPP,2017-08-15
07/220/0014/,30935,T/A: WJ Mably and Sons,2017-08-15
07/136/0067/,30910,T/A: MJ & MM Vernon,2017-08-15
21/689/7005/,10730,N  HANSON,2017-08-15
48/871/0003/,18404,FRANKLAND FARMS,2017-08-15
48/849/0021/,18364,M/S E & N J JOHNSON,2017-08-15
07/013/0139/,1607,T/A: J A Flashman,2017-08-15
14/079/0094/,8272,MR A W & MRS J KING,2017-08-15
09/266/0007/,5006,N G & J SREAD & SONS,2017-08-15
09/124/0036/,4774,A SUTTON & SON,2017-08-15
17/521/0109/,9368,BENNETTS FARMS,2017-08-16
10/408/0022/,6934,J & M ELSTON,2017-08-16
07/175/0089/,2350,S WALLIS & SON,2017-08-16
07/185/0059/,2417,S J M Pascoe & Sons,2017-08-16
49/528/0783/,18595,C W HARDY,2017-08-16
49/528/0057/,18671,P & R M SUTCLIFFE,2017-08-16
49/528/0497/,18683,"J R, C J & D D DRAKE",2017-08-16
21/030/0034/,9715,T/A: JH & PJ Turner,2017-08-16
10/090/0180/,30903,Oliver Huw Jones,2017-08-16
10/090/0180/,30903,Oliver Huw Jones,2017-08-16
35/152/0378/,30633,T/A: C L Bowles-Jones,2017-08-16
55/214/0010/,20632,"M/S I W, M J, E H & E L Jones",2017-08-16
14/107/0150/,29279,DAVANNA FARMS PARTNERSHIP,2017-08-16
10/020/0045/,30022,PF & PA Bromell,2017-08-17
37/191/0158/,30676,P & L Farming Limited,2017-08-17
07/136/0067/,30910,T/A: MJ & MM Vernon,2017-08-17
27/326/0167/,11254,D H MITCHELL & SONS,2017-08-17
27/326/0079/,11253,D H MITCHELL & SONS,2017-08-17
44/673/0133/,16319,M T  PARTINGTON,2017-08-17
07/013/0139/,1607,T/A: J A Flashman,2017-08-17
07/027/0026/,1691,R M T DINNIS & SONS,2017-08-17
06/154/0016/,681,A P BLOOR,2017-08-17
06/226/0030/,494,GARNETT FARMS,2017-08-17
06/226/0030/,884,GARNETT FARMS,2017-08-17
06/238/0007/,939,PARME FARM PARTNERSHIP,2017-08-17
10/155/0012/,5784,K J & E H BEER & SON,2017-08-17
10/153/0036/,5779,P W & L M MARTIN,2017-08-17
09/303/0016/,5078,Mallaber Partners,2017-08-18
07/171/0023/,2333,J C BOADEN & SON,2017-08-18
07/186/0017/,2420,G G & J M Jenkin & Son,2017-08-18
08/007/0073/,2692,J & M OSBORN & SON,2017-08-18
08/001/0059/,2658,J E  & P L DONALDSON,2017-08-18
08/011/0011/,2700,D J & S LISTER,2017-08-18
45/010/0041/,16386,Stowford Manor Farm,2017-08-18
45/137/0078/,16675,W F SCOTT & SON,2017-08-18
22/129/0074/,29479,T/A: J M & J M Pierce & Sons,2017-08-18
35/091/0088/,30948,Bonsalls Mercaston,2017-08-21
46/460/0018/,17002,M P MASON,2017-08-21
36/022/0385/,13326,W J W TUCKER & SONS,2017-08-21
36/022/0470/,13339,J R & J E WILLCOX & SON,2017-08-21
08/182/0052/,3467,M/S T N GRAVES,2017-08-21
08/150/0002/,3450,MESSRS M ARMSTRONG,2017-08-21
08/173/0021/,3571,SMALLTHWAITE FARMS LTD,2017-08-21
10/407/0002/,6924,MR A F AND MRS M BRANTON,2017-08-21
37/205/0039/,15288,K & M ELKIN,2017-08-22
37/187/0269/,29931,J R Brooks Farming / Moat Farm,2017-08-22
56/067/0006/,21709,C E DUTTON & SON,2017-08-22
56/204/0054/,22052,D HUGHES,2017-08-22
56/076/0124/,21951,Vincent Jones & Co.,2017-08-22
55/214/0010/,20632,"M/S I W, M J, E H & E L Jones",2017-08-23
55/255/0021/,29483,W Brice,2017-08-23
10/274/0034/,29348,P & A Wakeham,2017-08-23
11/182/0025/,30893,T/A: Buckshaw Blewe,2017-08-23
41/056/0236/,15755,P G T HOOK & SON,2017-08-23
47/604/0004/,17008,A E ROSS & SON,2017-08-23
32/258/0017/,11765,OSBERTON JERSEYS,2017-08-23
20/281/0071/,9536,HENDEN MANOR ESTATE,2017-08-23
20/281/0018/,9536,HENDEN MANOR ESTATE,2017-08-23
10/258/0116/,6346,M/S M J & H R HALLETT & SON,2017-08-23
14/274/0043/,8484,G S & C J Tomlinson,2017-08-23
08/654/0005/,4317,AE & E Garnett Ltd,2017-08-23
10/115/0038/,5603,D R & L J LEE,2017-08-23
10/178/0181/,5920,L J R WONNACOTT & SONS,2017-08-23
10/211/0046/,6158,MESSRS D G & J Y HOOPER,2017-08-23
08/359/0016/,3954,MR R T ROBINSON,2017-08-24
08/358/0032/,3948,W H AND K M ROBINSON,2017-08-24
06/321/0061/,1271,C & S FITTON & SON,2017-08-24
48/050/0009/,17230,C N BENTLEY,2017-08-24
48/492/0864/,18691,I R G COLLINS & PARTNERS,2017-08-24
53/013/0361/,19224,Grwp Llandrillo-Menai,2017-08-24
44/649/0013/,16296,J & A HALTON & SONS,2017-08-24
37/234/0050/,15432,MR G J TIDESWELL,2017-08-24
37/030/0161/,14576,M/S D E & S E FURNIVAL,2017-08-24
53/075/0376/,30840,T/A: A P Jones,2017-08-24
10/105/0122/,30949,Heard Cattle Company,2017-08-24
08/640/0079/,29482,H FEARON JNR,2017-08-24
11/075/0040/,29139,R J Haskett,2017-08-24
39/005/0007/,29968,R & J MORTON,2017-08-24
39/005/0007/,29968,R & J MORTON,2017-08-24
53/074/0053/,30298,T/A: G H Griffith A'I Gwmni,2017-08-24
14/164/0094/,24774,CHARLES MARTELL & SON,2017-08-25
07/136/0067/,30910,T/A: MJ & MM Vernon,2017-08-25
32/173/0230/,30934,T/A: Misson Organic Dairying Ltd,2017-08-25
07/220/0014/,30332,T/A: WJ Mably & Sons,2017-08-25
10/314/0079/,30462,T/A:WJ & KL Dart,2017-08-25
14/097/0005/,30478,T/A: T E Lander,2017-08-25
36/384/0132/,14146,P & N TAPP,2017-08-25
37/227/0061/,15371,K & M E HALL & SON,2017-08-25
37/206/0035/,15296,R W & J E JAMES,2017-08-25
47/680/0052/,17054,DAVID MARSHALL,2017-08-25
06/359/0026/,1401,S J & C HOOLEY,2017-08-25
06/233/0032/,917,M J & J RHODES,2017-08-25
08/095/0004/,3231,MR L KYLE,2017-08-25
08/003/0039/,2662,J G & R W NEVINSON & SON,2017-08-25
10/199/0023/,6055,A G LUDWELL & SON,2017-08-25
10/159/0009/,5814,"R E, L & P R Herniman",2017-08-25
09/041/0022/,4542,G S & C R KIRKHAM,2017-08-25
09/028/0022/,4489,S M WESTON & SONS,2017-08-25
17/078/0007/,9003,Thormley Farms,2017-08-29
17/023/0009/,8927,D E LEGGE,2017-08-29
08/001/0059/,2658,J E  & P L DONALDSON,2017-08-29
08/190/0027/,3663,M/S A & B FOX,2017-08-29
08/185/0033/,3636,M/S T W ARMSTRONG & SONS,2017-08-29
48/828/0024/,18291,MR S R SHUTTLEWORTH,2017-08-29
21/029/0024/,9708,J & E COAR,2017-08-29
22/169/0024/,10873,J & A R BODYCOTE,2017-08-29
22/211/0013/,10930,TOPTON FARMS,2017-08-29
21/641/0055/,10630,J & M LEEMING,2017-08-29
48/845/0129/,29582,C DEAN & L J BRENNAND,2017-08-29
10/277/0114/,30454,T/A: J & L Perkin,2017-08-30
03/213/0001/,30322,T/A: S E Alderman,2017-08-30
21/403/0041/,10446,A & F M BOLLAND & SONS,2017-08-30
21/420/0003/,10549,I ATKINSON & SON,2017-08-30
21/401/0015/,10413,JOHN HUDDLESTON,2017-08-30
21/228/0001/,10277,MR D E PICKERVANCE & SONS,2017-08-30
08/336/0008/,3868,"J, C H & J G BLAND",2017-08-30
06/233/0032/,917,M J & J RHODES,2017-08-30
06/221/0006/,865,G J FORD & SONS,2017-08-30
03/215/0008/,235,MR I D BARKER & MRS V A BARKER,2017-08-30
10/460/0008/,7037,MR & MRS THOMPSON COON,2017-08-30
08/650/0003/,4305,H & H F MORPHET,2017-08-30
08/629/0030/,4225,J HORNBY & SON,2017-08-30
10/095/0107/,5508,H W & M A DUNN,2017-08-30
11/038/0005/,7171,"M W, P R, P J & R J Lemmey",2017-08-31
17/431/0033/,9261,K J MORRIS,2017-08-31
36/105/0012/,13522,A & J E FEWINGS,2017-08-31
35/166/0019/,12844,M/s J H & A B Hall & Son,2017-08-31
37/242/0042/,15460,A G & S M WARD & SON,2017-08-31
36/446/0067/,14326,R J Turner & Partners,2017-08-31
36/436/0022/,14300,WITCOMBE FARM PARTNERS,2017-08-31
37/067/0059/,14824,J M FERNYHOUGH,2017-08-31
37/063/0195/,29470,WHEELDON PARTNERS,2017-08-31
36/078/0112/,13478,M/s L G Heal & Son,2017-09-01
36/065/0069/,13431,R J Tucker & Sons,2017-09-01
17/431/0033/,9261,K J MORRIS,2017-09-01
35/170/0009/,12856,J H & P D Evans & Son,2017-09-04
35/169/0032/,12853,R S Dale & Co.,2017-09-04
35/170/0005/,12855,N C & S J Griffiths,2017-09-04
55/076/0065/,30400,T/A: WDI & G Gibbon,2017-09-04
55/563/0057/,30945,T/A:,2017-09-04
55/563/0129/,30950,T/A:RE Evans Farms Limited,2017-09-04
08/146/0083/,29187,MESSRS WALSH,2017-09-05
36/159/0027/,29742,T W Garland,2017-09-05
24/731/0016/,25518,T/A: ME & ME Davenport,2017-09-05
36/158/0006/,13660,M & B HUMPHRY,2017-09-05
24/432/0006/,11144,F W READ & SONS LTD,2017-09-05
24/629/0006/,11170,T/A: A M Duguid & Son,2017-09-05
36/454/0010/,14339,HINTON FARM LTD,2017-09-05
37/018/0015/,14468,C W PEARCE,2017-09-05
48/501/0084/,17835,MR J J HERBERT & SON,2017-09-05
53/050/0246/,19276,MR & MRS A JONES & I L L JONES,2017-09-05
51/277/0024/,18794,P J WARING,2017-09-05
17/011/0004/,8913,A Howlett,2017-09-05
06/264/0043/,1056,CLAYDEN HOLSTEINS,2017-09-06
08/336/0008/,3868,"J, C H & J G BLAND",2017-09-06
48/828/0024/,18291,MR S R SHUTTLEWORTH,2017-09-06
48/142/0031/,17352,CAMPHILL VILLAGE TRUST,2017-09-06
21/403/0041/,10446,A & F M BOLLAND & SONS,2017-09-06
35/012/0011/,12330,J G AND R G CLARKE,2017-09-06
10/201/0066/,28874,T/A: Lawrence and Tapp,2017-09-06
10/417/0006/,29561,H & A A Wastenage,2017-09-06
08/635/0029/,30958,T/A: J.R. & J.B. Longmire,2017-09-06
06/237/0052/,30709,T/A: S.K. Livestock Services,2017-09-06
37/191/0158/,30676,P & L Farming Limited,2017-09-07
07/221/0307/,30765,T/A: J R Frayne,2017-09-07
10/181/0368/,30937,T/A: D. Thorner,2017-09-07
07/136/0067/,30910,T/A: MJ & MM Vernon,2017-09-07
11/033/0188/,29219,Childhay Organic Dairy,2017-09-07
11/020/0002/,29465,J COSSINS & SONS LTD,2017-09-07
10/030/0016/,24014,S J TUCKER & SON,2017-09-07
55/543/0031/,21619,Mr A E & Mr L E Morgan,2017-09-07
36/105/0012/,13522,A & J E FEWINGS,2017-09-07
07/221/0044/,2635,V T & S J PETHERICK,2017-09-07
10/141/0033/,5712,M S ASHTON & SONS,2017-09-07
10/030/0018/,5293,John G George,2017-09-07
09/294/0006/,5049,W Deaville,2017-09-08
09/095/0059/,4704,P & C PALFREYMAN,2017-09-08
08/034/0004/,2856,MESSRS HUGHES,2017-09-08
08/185/0026/,3636,M/S T W ARMSTRONG & SONS,2017-09-08
35/166/0019/,12844,M/s J H & A B Hall & Son,2017-09-08
21/243/0003/,10323,G M & C BAILLIE,2017-09-08
20/112/0069/,9499,GRACE LTD,2017-09-08
20/071/0169/,9479,LITTLE ACRES GOAT PRODUCTS,2017-09-08
46/460/0018/,17002,M P MASON,2017-09-08
48/734/0053/,18133,MRS A M WRAY & SON,2017-09-08
37/030/0018/,14561,W J & D M STILLITO,2017-09-08
35/269/0436/,29494,Ward Partners,2017-09-08
14/181/0041/,29290,P G & C P WHITEHOUSE,2017-09-08
37/206/0286/,29995,A & T James,2017-09-08
09/114/0008/,30944,K I & E L Matkin Limited,2017-09-08
36/440/0033/,30658,West Country Water Buffalo Limited,2017-09-11
35/152/0378/,30633,T/A: C L Bowles-Jones,2017-09-11
11/031/0188/,30208,T R & L C Ford,2017-09-11
36/329/0040/,14031,MRS A S POULTNEY & SONS,2017-09-11
35/065/0017/,12419,T/A  D A AND J L BENNION,2017-09-11
34/623/0111/,12146,M/S K R G E & B K HOCKEY,2017-09-11
36/022/0470/,13339,J R & J E WILLCOX & SON,2017-09-11
10/030/0018/,5293,John G George,2017-09-11
10/030/0023/,5294,W J HEYWOOD & SON,2017-09-11
10/030/0051/,5296,J & M  SLEE,2017-09-11
10/020/0007/,5230,D J Brown,2017-09-11
11/062/0002/,7248,Fooks Bros.,2017-09-11
10/407/0002/,6924,MR A F AND MRS M BRANTON,2017-09-11
09/266/0007/,5006,N G & J SREAD & SONS,2017-09-12
03/168/0009/,205,T/A: G & A Adderson,2017-09-12
35/196/0120/,12966,M H W Powell & Son,2017-09-12
53/397/0123/,19508,W T & H ROBERTS,2017-09-12
53/229/0075/,19477,M/S J D B J & E W EVANS,2017-09-12
55/214/0010/,20632,"M/S I W, M J, E H & E L Jones",2017-09-12
13/160/0019/,28974,MONARCH FARMS,2017-09-12
14/261/0245/,30806,Stroud Micro Dairy Limited,2017-09-12
10/076/0312/,30963,t/a:,2017-09-13
55/006/0347/,30965,T/A: Penlan Argoed Ltd,2017-09-13
55/430/0382/,30747,Alex Heffron and Sam Berry,2017-09-13
10/201/0066/,28874,T/A: Lawrence and Tapp,2017-09-13
55/497/0021/,21435,M Howells & Son,2017-09-13
20/080/7000/,29127,T/A:Ellie?s Dairy,2017-09-13
41/026/0153/,15738,SKINNER & SON,2017-09-13
10/095/0107/,5508,H W & M A DUNN,2017-09-13
10/311/0226/,6519,ASHWATER FARMS,2017-09-13
11/087/0058/,7338,M B & L C HASKELL,2017-09-14
10/184/0011/,5958,R C & T A MITCHELL & SON,2017-09-14
10/194/0118/,6029,M J & D J CHANDLER,2017-09-14
08/381/0034/,4054,A & A M BURROW,2017-09-14
36/410/0017/,14226,M/S J A & E MONTGOMERY LTD,2017-09-14
21/417/0023/,10532,T/A: W S BURROW & SON,2017-09-14
22/227/0017/,10970,T SMITH & SONS LTD,2017-09-14
28/028/0056/,29006,JACMAR DAIRY GOATS,2017-09-14
22/135/0055/,29234,T/A: E T Tomlinson & Son,2017-09-14
22/213/0022/,29503,R B BETTERIDGE,2017-09-14
28/459/0113/,30166,T/A: D G & J R Browne,2017-09-14
06/322/0011/,29713,L P Ollier & Son,2017-09-15
09/151/0103/,30861,T/A: N D and S J Pearson,2017-09-15
37/060/0068/,14733,G & L BELFIELD & SON,2017-09-15
10/018/0022/,5221,S J HOCKRIDGE & SON,2017-09-15
09/124/0036/,4774,A SUTTON & SON,2017-09-15
09/206/0003/,4920,B T SMITH,2017-09-15
10/160/0004/,5819,A B LAKE & SON,2017-09-15
10/019/0028/,5225,J T & M J Bellew,2017-09-15
06/296/0014/,1215,THOMASSON FARMS LTD,2017-09-15
08/007/0073/,2692,J & M OSBORN & SON,2017-09-15
08/011/0011/,2700,D J & S LISTER,2017-09-15
17/173/0018/,9090,Y S & M A Conod,2017-09-18
17/140/0029/,9057,G T & C J HUGHES,2017-09-18
